start_time,robot_id,action,gps_difference,orientation_difference,lidar_difference,radar_difference,thermometer_difference,cardinality_base_distance,action_successful,memory_similarity
37,27,7,0,0,5.0,5.0,0.3294559999999933,42.0,1,0.8186507936507936
37,17,0,1,0,8.0,8.0,0.5571240000000017,,1,0.8706209150326798
37,10,7,0,0,5.0,5.0,0.005330000000000723,0.14285714285714285,1,0.9057575757575758
37,29,2,1,0,1.0,3.0,0.22960400000000902,,1,0.8418238993710692
37,13,0,0,0,5.0,5.0,1.433866000000009,,1,0.9495318352059925
37,3,7,0,0,1.0,1.0,0.1369100000000003,2.3,1,0.8331541218637992
37,2,7,0,0,3.0,3.0,0.08997999999999706,32.0,1,0.9003174603174603
37,4,7,1,0,1.0,1.0,0.04785600000001011,21.5,1,0.8950980392156863
37,0,7,0,0,2.0,2.0,0.2525019999999998,2.75,1,0.9257936507936508
37,23,0,1,0,9.0,9.0,0.02038699999999949,,1,0.8930555555555555
37,19,7,0,0,2.0,2.0,0.14563000000001125,2.5,1,0.9046296296296297
37,9,7,1,0,7.0,7.0,0.15892999999999802,3.0,1,0.8811904761904762
37,16,7,1,0,4.0,3.0,0.23190999999999917,0.625,1,0.8753968253968254
37,22,7,1,0,,,0.5986600000000095,6.75,1,0.9126767676767676
37,11,7,0,0,3.0,3.0,0.38081499999999835,4.0,1,0.7780555555555555
37,28,2,0,0,1.0,1.0,0.003616000000000952,,1,0.9525448028673835
37,21,7,0,0,,7.0,2.134108999999995,11.666666666666666,1,0.9216430260047281
37,25,0,1,0,5.0,5.0,0.4035440000000108,,1,0.8861246612466125
37,12,0,1,0,6.0,6.0,0.1113550000000032,,1,0.8566959064327485
37,18,7,0,0,,,0.6827600000000018,2.1818181818181817,1,0.9474863387978142
37,7,2,0,0,1.0,1.0,0.11093099999999723,,1,0.9163690476190476
37,20,0,1,0,3.0,3.0,0.12284400000000062,,1,0.8826767676767677
37,15,7,1,0,1.0,1.0,0.2064669999999964,1.7777777777777777,1,0.7520370370370371
38,8,0,1,0,3.0,2.0,0.4756009999999975,,1,0.9386666666666666
38,4,7,0,0,1.0,1.0,0.426392000000007,21.5,1,0.8916013071895424
38,28,2,2,0,0.0,1.0,0.006348000000002685,,1,0.9353782505910165
38,13,0,0,0,4.0,4.0,0.06380499999999856,,1,0.9405494505494505
38,29,0,1,0,4.0,4.0,0.04533599999999183,,1,0.8393650793650794
38,20,0,0,0,2.0,2.0,0.0779500000000013,,1,0.9081818181818182
38,15,7,1,0,1.0,2.0,0.02583699999999567,1.7777777777777777,1,0.7520370370370371
38,2,7,1,0,4.0,3.0,0.0803939999999983,32.0,1,0.8255555555555556
38,22,7,3,0,,,2.1196600000000103,6.75,1,0.9144444444444444
38,7,0,0,0,3.0,3.0,0.14528100000000066,,1,0.9107936507936508
38,12,0,2,0,5.0,5.0,0.0939249999999987,,1,0.8345593869731801
38,10,7,0,0,5.0,5.0,0.028565000000000396,0.14285714285714285,1,0.9057575757575758
38,9,7,2,0,6.0,7.0,0.26656400000000247,3.0,1,0.8523689727463313
38,27,7,1,0,3.0,3.0,0.413330000000002,42.0,1,0.8186507936507936
38,14,7,1,0,1.0,0.0,0.33796999999999855,28.0,1,0.8952631578947369
38,17,0,0,0,7.0,7.0,0.14663400000000593,,0,0.8741176470588236
38,26,7,1,0,1.0,1.0,0.34343099999999893,2.1666666666666665,1,0.8805555555555555
38,24,0,0,0,,,1.657484999999994,,1,0.91169099756691
38,1,0,0,0,2.0,3.0,0.3147300000000115,,1,0.9429264475743349
38,25,0,1,0,4.0,4.0,0.6304500000000104,,1,0.8791308243727598
38,18,7,0,0,,,0.14654600000000073,2.1818181818181817,1,0.9474863387978142
38,5,0,0,0,3.0,4.0,0.2629979999999996,,1,0.8820760233918129
38,6,7,1,0,7.0,7.0,0.3407020000000003,1.8571428571428572,1,0.8753968253968254
38,16,7,1,0,2.0,2.0,0.3747019999999992,0.625,1,0.8504761904761905
38,19,7,0,0,2.0,2.0,0.6233560000000011,2.5,1,0.9046296296296297
38,21,7,1,1,,7.0,1.7021110000000022,11.666666666666666,1,0.8992553191489362
38,0,7,0,0,2.0,2.0,0.6443900000000014,2.75,1,0.9257936507936508
38,3,7,1,0,1.0,1.0,0.5046700000000044,2.3,1,0.8498387096774194
38,11,7,1,0,3.0,3.0,0.08808500000000663,4.0,1,0.7780555555555555
38,23,0,1,0,8.0,8.0,0.03422300000000433,,1,0.8909259259259259
39,4,7,0,0,1.0,1.0,0.1440860000000015,21.5,1,0.8846078431372549
39,13,0,2,0,3.0,3.0,0.24849500000000546,,1,0.9210928961748633
39,14,7,0,0,1.0,1.0,0.4118530000000007,28.0,1,0.941812865497076
39,25,0,0,0,3.0,3.0,0.41403200000000595,,1,0.8897727272727273
39,8,0,0,0,2.0,2.0,0.05328000000000088,,1,0.9476356589147287
39,10,7,0,0,5.0,5.0,0.5824649999999991,0.14285714285714285,1,0.9057575757575758
39,18,7,0,0,,,2.383673999999999,2.1818181818181817,1,0.9474863387978142
39,12,0,0,0,4.0,4.0,0.21553099999999858,,1,0.8442911877394637
39,1,3,1,0,1.0,1.0,0.02244500000000471,,1,0.9351670551670552
39,17,3,0,0,1.0,1.0,0.503454000000005,,1,0.8916013071895424
39,7,0,0,0,2.0,2.0,1.410185999999996,,1,0.9107936507936508
39,23,0,0,0,7.0,7.0,0.18488599999999167,,1,0.9052777777777777
39,27,7,0,0,2.0,2.0,0.08537400000000162,42.0,1,0.7823809523809524
39,22,7,4,0,,,2.671360000000007,6.75,1,0.9092490842490842
39,21,7,0,0,,7.0,0.17166600000000187,11.666666666666666,1,0.9440307328605201
39,2,7,0,0,3.0,3.0,0.25746999999999787,32.0,1,0.8878571428571429
39,19,7,0,0,2.0,2.0,0.13419999999999277,2.5,1,0.9046296296296297
39,15,7,1,0,1.0,2.0,0.3915929999999932,1.7777777777777777,1,0.7520370370370371
39,9,7,0,0,7.0,7.0,0.2012200000000064,3.0,1,0.8840041928721174
39,3,7,0,0,1.0,0.0,0.20979499999999973,2.3,1,0.8498387096774194
39,24,0,1,0,,,0.33783000000001095,,1,0.9103129890453834
39,6,7,0,0,7.0,7.0,0.49851199999999807,1.8571428571428572,1,0.9127777777777778
39,26,7,0,0,1.0,1.0,0.2572290000000024,2.1666666666666665,1,0.8976190476190476
39,5,0,0,0,3.0,3.0,0.10768600000000106,,1,0.8736111111111111
39,16,7,1,0,3.0,3.0,0.38692499999999797,0.625,1,0.838015873015873
39,20,3,0,0,1.0,1.0,0.2900539999999978,,1,0.903080808080808
39,28,3,1,0,1.0,1.0,0.5030330000000021,,1,0.9118794326241135
39,29,0,0,0,3.0,3.0,0.6076139999999981,,1,0.8734865900383142
39,0,7,0,0,2.0,3.0,0.21602599999999939,2.75,1,0.9257936507936508
39,11,7,0,0,3.0,2.0,0.20806500000000483,4.0,1,0.8172222222222222
40,9,7,0,0,7.0,7.0,0.053290000000004056,3.0,1,0.8892767295597485
40,21,7,0,1,,7.0,1.4273540000000082,11.666666666666666,1,0.9328368794326242
40,6,7,0,0,7.0,7.0,0.4448679999999996,1.8571428571428572,1,0.9127777777777778
40,14,7,0,0,1.0,0.0,0.1321799999999982,28.0,1,0.9243567251461988
40,7,2,0,0,1.0,1.0,0.5596730000000036,,1,0.9086578171091445
40,4,7,1,0,1.0,1.0,0.5405460000000062,21.5,1,0.8846078431372549
40,20,0,0,0,2.0,2.0,0.11293100000000322,,1,0.897979797979798
40,13,0,1,0,2.0,2.0,9.99999999891088e-05,,1,0.9257248960190136
40,22,7,1,0,,,2.5217540000000014,6.75,1,0.9092490842490842
40,16,7,0,0,3.0,3.0,0.3132090000000005,0.625,1,0.8753968253968254
40,17,0,0,0,7.0,7.0,0.29882599999999115,,1,0.8811111111111111
40,1,0,0,0,2.0,2.0,0.06028999999999485,,1,0.9406462585034013
40,2,7,0,0,3.0,3.0,0.17236000000001184,32.0,1,0.8878571428571429
40,26,7,1,0,1.0,1.0,0.16085500000000152,2.1666666666666665,1,0.8873809523809524
40,5,0,1,0,2.0,2.0,0.1383510000000001,,1,0.8684192439862544
40,23,0,0,0,,6.0,0.5585649999999873,,1,0.9020802192326856
40,12,0,1,0,3.0,3.0,0.01564000000000476,,1,0.8345593869731801
40,8,3,0,0,1.0,1.0,3.333429999999993,,1,0.9491542288557214
40,0,7,1,0,2.0,2.0,0.0003740000000007626,2.75,1,0.8961111111111111
40,28,0,1,0,4.0,4.0,0.4294530000000023,,1,0.8942553191489362
40,25,0,0,0,2.0,2.0,0.019007000000001995,,1,0.8897727272727273
40,27,7,1,0,1.0,1.0,0.050094000000001415,42.0,1,0.7098412698412699
40,3,7,0,0,1.0,1.0,0.32878000000000895,2.3,1,0.8498387096774194
40,15,7,0,0,1.0,1.0,0.10580000000000211,1.7777777777777777,1,0.7520370370370371
40,29,0,0,0,2.0,2.0,0.06895999999998992,,1,0.8937262872628726
40,11,7,0,0,3.0,3.0,0.16574500000000114,4.0,1,0.8041666666666667
40,18,7,0,0,,,0.20399499999999193,2.1818181818181817,1,0.9474863387978142
40,24,0,0,0,,,0.10819999999999652,,1,0.9100410141685309
40,10,7,0,0,5.0,5.0,0.24411000000000627,0.14285714285714285,1,0.8743434343434343
40,19,7,0,0,2.0,2.0,0.1326400000000092,2.5,1,0.9046296296296297
41,26,7,1,0,1.0,1.0,0.18605800000000272,2.1666666666666665,1,0.8873809523809524
41,25,3,0,0,1.0,1.0,0.08278500000000122,,1,0.8848737373737373
41,9,7,1,0,7.0,6.0,0.21618999999999744,3.0,1,0.8681865828092243
41,0,7,0,0,2.0,2.0,0.050548000000006255,2.75,1,0.910952380952381
41,28,0,0,0,2.0,3.0,0.13698399999999822,,1,0.9118794326241135
41,18,7,0,0,,,0.05836499999999489,2.1818181818181817,1,0.9474863387978142
41,4,7,0,0,1.0,1.0,0.10709399999998936,21.5,1,0.8881045751633987
41,21,7,1,0,,7.0,0.29521599999999637,11.666666666666666,1,0.8768676122931442
41,5,3,0,0,1.0,1.0,0.1436700000000002,,1,0.8731613085166384
41,24,0,0,0,,,0.15237999999999374,,1,0.9153472222222222
41,20,2,0,0,1.0,1.0,0.4303639999999973,,1,0.903080808080808
41,10,7,1,0,5.0,5.0,0.22912999999999784,0.14285714285714285,1,0.7958080808080809
41,29,5,2,0,1.0,1.0,0.10770999999999731,,1,0.8834962406015038
41,14,7,0,0,1.0,1.0,0.0979030000000023,28.0,1,0.941812865497076
41,3,7,0,0,1.0,1.0,0.3773300000000006,2.3,1,0.8331541218637992
41,7,0,1,0,,,0.030476999999997645,,1,0.905889872173058
41,2,7,0,0,3.0,3.0,0.05320000000000391,32.0,1,0.8629365079365079
41,16,7,0,0,3.0,3.0,0.33629299999999773,0.625,1,0.8878571428571429
41,11,7,1,0,3.0,3.0,0.37152899999999534,4.0,1,0.7258333333333333
41,17,0,1,0,6.0,6.0,0.45382999999999996,,1,0.8822739018087855
41,23,0,1,0,5.0,5.0,0.7710260000000062,,1,0.8880917874396135
41,13,3,1,0,0.0,1.0,0.39598799999999557,,1,0.9135714285714286
41,12,0,0,0,2.0,2.0,0.002373999999999654,,1,0.8647863247863248
41,15,7,0,0,1.0,1.0,0.16816699999999685,1.7777777777777777,1,0.7520370370370371
41,27,7,0,0,1.0,1.0,0.17491400000000112,42.0,1,0.8186507936507936
41,22,7,0,0,,,1.46968600000001,6.75,1,0.9273992673992674
41,1,1,3,0,1.0,1.0,0.7635700000000014,,1,0.9289348903043171
41,19,7,0,0,2.0,2.0,0.18607000000000085,2.5,1,0.9046296296296297
41,6,7,0,0,7.0,7.0,0.012307999999997321,1.8571428571428572,1,0.9127777777777778
41,8,0,1,0,,,1.3138900000000007,,1,0.9370480928689884
42,18,7,0,0,,,4.380035000000007,2.1818181818181817,1,0.9474863387978142
42,5,2,1,0,1.0,1.0,0.19186500000000706,,1,0.8793485617597293
42,13,1,2,0,1.0,1.0,0.37016699999999503,,1,0.9192290249433106
42,28,0,1,0,,,1.948999999999998,,0,0.9295035460992908
42,26,7,0,0,1.0,1.0,0.42087000000000074,2.1666666666666665,1,0.9010317460317461
42,27,7,0,0,1.0,2.0,0.029263999999997736,42.0,1,0.8722222222222222
42,21,7,0,0,,7.0,1.999855999999994,11.666666666666666,1,0.9328368794326242
42,3,7,1,0,1.0,1.0,0.2377000000000038,2.3,1,0.8331541218637992
42,23,0,2,0,4.0,3.0,0.2184449999999991,,1,0.8853623188405797
42,9,7,0,0,7.0,7.0,0.319113999999999,3.0,1,0.9050943396226415
42,15,7,1,0,1.0,1.0,0.22092000000000667,1.7777777777777777,1,0.7520370370370371
42,22,7,1,0,,,1.9158700000000124,6.75,1,0.9152991452991452
42,6,7,0,0,7.0,7.0,0.1952969999999965,1.8571428571428572,1,0.9127777777777778
42,2,7,0,0,3.0,3.0,0.2079960000000085,32.0,1,0.8629365079365079
42,10,7,0,0,5.0,5.0,0.2658300000000082,0.14285714285714285,1,0.8743434343434343
42,7,0,0,0,,,0.21495400000000586,,1,0.9086578171091445
42,1,0,1,0,,,0.1302699999999959,,1,0.9263888888888889
42,12,3,1,0,1.0,1.0,0.4156150000000025,,1,0.8334967320261437
42,19,7,1,0,2.0,2.0,0.007620000000002847,2.5,1,0.8664814814814815
42,17,3,0,0,1.0,1.0,0.7465900000000119,,1,0.8857364341085271
42,29,3,0,0,2.0,2.0,0.3961999999999932,,1,0.8892592592592593
42,8,0,0,0,,7.0,1.0346550000000008,,1,0.9444712928541925
42,20,0,0,0,8.0,8.0,0.3570440000000019,,1,0.9081818181818182
42,0,7,0,0,2.0,2.0,0.4392740000000046,2.75,1,0.910952380952381
42,16,7,0,0,3.0,3.0,0.17696300000000065,0.625,1,0.9127777777777778
42,25,0,0,0,9.0,9.0,0.2873650000000083,,1,0.8876519916142558
42,24,0,1,0,,,0.4239460000000008,,1,0.9043055555555556
42,11,7,1,0,3.0,3.0,0.39884499999999434,4.0,1,0.7127777777777777
42,4,7,2,0,1.0,1.0,0.10353399999999624,21.5,1,0.8811111111111111
42,14,7,0,0,1.0,1.0,0.35734000000000066,28.0,1,0.9359941520467836
43,21,7,0,0,,7.0,1.2379959999999954,11.666666666666666,1,0.9328368794326242
43,3,7,0,0,1.0,2.0,0.20850999999998976,2.3,1,0.8331541218637992
43,22,7,2,0,,,0.4033200000000079,6.75,1,0.9031990231990232
43,11,7,0,0,3.0,3.0,0.3535750000000064,4.0,1,0.7911111111111111
43,18,7,1,0,,,0.6795299999999997,2.1818181818181817,1,0.9387340619307832
43,5,2,0,0,1.0,1.0,0.5831599999999924,,1,0.8793485617597293
43,29,0,1,0,2.0,2.0,0.2189300000000003,,1,0.8764814814814815
43,15,7,1,0,2.0,1.0,0.31277000000000044,1.7777777777777777,1,0.7520370370370371
43,28,3,0,0,1.0,1.0,2.300150000000002,,1,0.9353782505910165
43,20,0,1,0,6.0,7.0,0.14725400000000377,,0,0.903080808080808
43,26,7,1,0,1.0,1.0,0.22729100000000102,2.1666666666666665,1,0.8771428571428571
43,17,2,1,0,1.0,1.0,0.4169549999999873,,1,0.8834099616858238
43,14,7,0,0,1.0,1.0,0.38932700000000153,28.0,1,0.941812865497076
43,10,7,1,0,5.0,5.0,0.22717999999998995,0.14285714285714285,1,0.8115151515151515
43,12,0,1,0,,7.0,2.011295000000004,,1,0.8334967320261437
43,6,7,0,0,7.0,7.0,0.01771800000000212,1.8571428571428572,1,0.9127777777777778
43,7,0,0,0,4.0,4.0,0.13881500000000102,,0,0.9141937069813176
43,24,0,0,0,,,0.6631019999999985,,1,0.9116919191919192
43,9,7,1,0,7.0,7.0,0.2649849999999958,3.0,1,0.8787316561844863
43,25,0,1,0,8.0,8.0,0.2638199999999955,,1,0.8744568360181743
43,1,0,0,0,,,0.11168000000000688,,1,0.9344444444444444
43,2,7,0,0,3.0,3.0,0.27730999999999995,32.0,1,0.9003174603174603
43,27,7,0,0,1.0,2.0,0.32982599999999707,42.0,1,0.8211111111111111
43,4,7,0,0,1.0,1.0,0.07828399999999647,21.5,1,0.8811111111111111
43,19,7,1,0,2.0,2.0,0.4681099999999958,2.5,1,0.8092592592592592
43,0,7,1,0,2.0,2.0,0.32418399999999536,2.75,1,0.8961111111111111
43,23,0,1,0,2.0,3.0,0.6601950000000016,,1,0.8693415637860082
43,8,0,0,0,6.0,6.0,0.3364740000000097,,1,0.9444712928541925
43,13,0,0,0,7.0,7.0,0.18468900000000588,,1,0.9316553287981859
43,16,7,0,0,3.0,3.0,0.07546700000000328,0.625,1,0.9127777777777778
44,21,7,0,0,,7.0,1.6926359999999931,11.666666666666666,1,0.9328368794326242
44,10,7,0,0,5.0,5.0,0.04243400000000008,0.14285714285714285,1,0.8743434343434343
44,13,0,0,0,6.0,6.0,0.21218300000000312,,1,0.9266666666666666
44,4,7,0,0,1.0,1.0,0.024546000000000845,21.5,1,0.8811111111111111
44,22,7,0,0,,,1.0751199999999983,6.75,1,0.9092490842490842
44,3,7,0,0,1.0,1.0,0.2591639999999984,2.3,1,0.8164695340501792
44,6,7,0,0,7.0,7.0,0.12141400000000147,1.8571428571428572,1,0.9127777777777778
44,29,2,1,0,1.0,1.0,0.1697460000000035,,1,0.8551851851851853
44,23,0,0,0,2.0,2.0,0.10568499999999403,,1,0.8938888888888888
44,28,0,0,0,2.0,1.0,1.8321200000000033,,1,0.9412529550827423
44,14,7,0,0,1.0,1.0,0.25925000000000153,28.0,1,0.9359941520467836
44,5,0,2,0,4.0,3.0,0.3786400000000043,,1,0.860016583747927
44,18,7,0,0,,,1.3125150000000048,2.1818181818181817,1,0.9387340619307832
44,26,7,0,0,1.0,1.0,0.01349700000000098,2.1666666666666665,1,0.883968253968254
44,20,3,1,0,0.0,1.0,0.10502400000000023,,1,0.8826767676767677
44,9,7,1,0,6.0,7.0,0.1925899999999956,3.0,1,0.8787316561844863
44,11,7,0,0,3.0,3.0,0.18599000000000387,4.0,1,0.765
44,17,3,0,0,1.0,1.0,0.6237860000000097,,1,0.8834099616858238
44,8,0,0,0,5.0,5.0,1.2567949999999968,,1,0.9452514193025142
44,24,0,0,0,,,0.3593870000000017,,1,0.9152852852852853
44,27,7,0,0,,,0.3357740000000007,42.0,1,0.8722222222222222
44,2,7,0,0,3.0,3.0,0.23042999999999836,32.0,1,0.9003174603174603
44,16,7,0,0,3.0,2.0,0.4048920000000038,0.625,1,0.9003174603174603
44,12,0,2,0,6.0,6.0,0.347290000000001,,1,0.8268888888888889
44,25,0,0,0,7.0,7.0,0.3709929999999986,,1,0.8901953601953602
44,7,0,0,0,1.0,2.0,0.24719999999999942,,1,0.9169616519174041
44,19,7,2,0,2.0,2.0,0.4027600000000007,2.5,1,0.8092592592592592
44,15,7,0,0,1.0,1.0,0.003887000000005969,1.7777777777777777,1,0.7520370370370371
44,1,0,1,0,,,0.3255440000000078,,1,0.9207046070460705
44,0,7,0,0,2.0,2.0,0.12335900000000066,2.75,1,0.9257936507936508
45,0,7,1,0,2.0,2.0,0.02007199999999898,2.75,1,0.8961111111111111
45,9,7,0,0,7.0,7.0,0.32733000000000345,3.0,1,0.8998218029350105
45,7,2,0,0,1.0,1.0,0.5172299999999979,,1,0.9141937069813176
45,10,7,0,0,5.0,5.0,0.1746400000000108,0.14285714285714285,1,0.8743434343434343
45,27,7,1,0,,,0.025329999999996744,42.0,1,0.8538095238095238
45,19,7,1,0,2.0,2.0,0.10478599999999005,2.5,1,0.8092592592592592
45,14,7,0,0,1.0,1.0,0.09937599999999946,28.0,1,0.9301754385964912
45,22,7,3,0,,,1.2861899999999906,6.75,1,0.8981632653061224
45,12,0,1,0,5.0,5.0,0.31316299999999586,,1,0.8283333333333334
45,6,7,0,0,7.0,7.0,0.14827400000000068,1.8571428571428572,1,0.9127777777777778
45,25,0,1,0,6.0,6.0,0.05403400000000147,,1,0.8710989010989011
45,3,7,1,0,1.0,1.0,0.09083000000001107,2.3,1,0.8331541218637992
45,16,7,0,0,3.0,3.0,0.019132999999996514,0.625,1,0.9003174603174603
45,4,7,0,0,1.0,1.0,0.20791399999998816,21.5,1,0.8950980392156863
45,1,0,0,0,,,0.04574999999999818,,1,0.9315176151761517
45,8,0,0,0,4.0,5.0,1.2789499999999947,,1,0.9477777777777778
45,18,7,0,0,,,0.11665999999999599,2.1818181818181817,1,0.9387340619307832
45,26,7,0,0,1.0,1.0,0.09369700000000236,2.1666666666666665,1,0.883968253968254
45,13,3,0,0,1.0,1.0,0.17717300000000336,,1,0.934119241192412
45,29,2,1,0,1.0,1.0,0.7973260000000053,,1,0.8551851851851853
45,28,2,1,0,1.0,1.0,0.7421779999999991,,1,0.9177541371158393
45,24,0,2,0,,,0.02491000000000554,,1,0.9056633499170813
45,15,7,0,0,1.0,1.0,0.3894420000000025,1.7777777777777777,1,0.7520370370370371
45,5,2,0,0,3.0,3.0,0.2891340000000042,,1,0.8643965975544923
45,17,3,0,0,1.0,1.0,0.09414999999999907,,1,0.8971264367816092
45,23,0,0,0,2.0,2.0,0.5776219999999981,,1,0.892453523562473
45,21,7,0,0,,7.0,3.521023999999997,11.666666666666666,1,0.9328368794326242
45,20,0,0,0,7.0,7.0,0.2710340000000002,,1,0.897979797979798
45,11,7,0,0,3.0,3.0,0.17662500000000136,4.0,1,0.7780555555555555
45,2,7,2,0,3.0,3.0,0.43777000000000044,32.0,1,0.8092929292929293
46,7,2,0,0,1.0,1.0,1.4847999999999928,,1,0.9114257620452311
46,18,7,0,0,,,0.12581600000000037,2.1818181818181817,1,0.9387340619307832
46,28,0,0,0,2.0,2.0,0.3350660000000012,,1,0.9177541371158393
46,22,7,1,0,,,0.48632600000000537,6.75,1,0.8981632653061224
46,5,2,0,0,4.0,5.0,1.4952600000000018,,1,0.8630398322851153
46,21,7,0,0,,7.0,1.614089000000007,11.666666666666666,1,0.9328368794326242
46,1,0,1,0,,,0.14106999999999914,,1,0.9243089430894309
46,4,7,0,0,1.0,1.0,0.29257899999998926,21.5,1,0.8916013071895424
46,15,7,1,0,1.0,0.0,0.18017299999999636,1.7777777777777777,1,0.7520370370370371
46,14,7,1,0,0.0,1.0,0.21875999999999607,28.0,1,0.8952631578947369
46,3,7,0,0,1.0,1.0,0.45784600000000353,2.3,1,0.8331541218637992
46,12,0,1,0,4.0,4.0,0.5988090000000028,,1,0.8349494949494949
46,27,7,0,0,,,0.3332460000000026,42.0,1,0.8781746031746032
46,20,0,1,0,6.0,6.0,0.006751999999998759,,0,0.8785585585585586
46,10,7,1,0,4.0,5.0,0.25330999999999904,0.14285714285714285,1,0.8743434343434343
46,9,7,0,0,7.0,7.0,0.21048999999999296,3.0,1,0.9050943396226415
46,26,7,0,0,1.0,1.0,0.22000699999999895,2.1666666666666665,1,0.883968253968254
46,23,3,0,0,1.0,2.0,0.6856999999999971,,1,0.8927777777777778
46,11,7,0,0,3.0,3.0,0.03694099999999878,4.0,1,0.7780555555555555
46,2,7,0,0,3.0,3.0,0.1497799999999927,32.0,1,0.8808080808080808
46,25,0,1,0,5.0,5.0,0.22897999999999286,,1,0.8741919191919192
46,0,7,0,0,2.0,2.0,0.1741789999999952,2.75,1,0.910952380952381
46,17,2,0,0,1.0,1.0,0.22341000000000122,,1,0.9039846743295019
46,16,7,1,0,3.0,3.0,0.2461229999999972,0.625,1,0.9003174603174603
46,24,0,0,0,,,2.82092999999999,,1,0.9124603174603174
46,8,0,0,0,4.0,3.0,0.23139400000000165,,1,0.9455555555555556
46,13,3,1,0,1.0,1.0,0.43857200000000063,,1,0.9248078920041537
46,29,0,0,0,5.0,5.0,0.08120300000000213,,1,0.8551851851851853
46,19,7,0,0,2.0,2.0,0.1869700000000023,2.5,1,0.8855555555555555
46,6,7,0,0,7.0,7.0,0.3442879999999988,1.8571428571428572,1,0.9127777777777778
47,1,0,2,0,,,0.5066599999999966,,1,0.9175252525252525
47,27,7,0,0,,,0.08074399999999571,42.0,1,0.8538095238095238
47,13,0,0,0,,,0.05873100000000164,,1,0.933733850129199
47,25,0,1,0,4.0,3.0,1.898485000000008,,1,0.8723371647509579
47,4,7,1,0,1.0,1.0,0.23226899999998807,21.5,1,0.8846078431372549
47,22,7,0,0,,,1.03613,6.75,1,0.9207936507936508
47,11,7,0,0,3.0,3.0,0.11800499999999658,4.0,1,0.7780555555555555
47,15,7,1,0,1.0,1.0,0.06959500000000673,1.7777777777777777,1,0.732962962962963
47,17,2,2,0,1.0,1.0,0.10441500000000303,,1,0.8868390804597701
47,28,2,0,0,1.0,2.0,0.2320710000000048,,1,0.9295035460992908
47,9,7,1,0,7.0,7.0,0.5701799999999935,3.0,1,0.8840041928721174
47,0,7,0,0,2.0,2.0,0.2117149999999981,2.75,1,0.910952380952381
47,6,7,1,0,7.0,7.0,0.24604800000000182,1.8571428571428572,1,0.8753968253968254
47,14,7,0,0,1.0,1.0,0.13618199999999803,28.0,1,0.9359941520467836
47,29,0,0,0,4.0,4.0,0.5406150000000025,,0,0.8466666666666667
47,16,7,0,0,3.0,3.0,0.3232110000000006,0.625,1,0.9127777777777778
47,3,7,0,0,1.0,1.0,0.1515500000000003,2.3,1,0.8331541218637992
47,19,7,1,0,2.0,2.0,0.7441100000000063,2.5,1,0.8664814814814815
47,24,0,0,0,9.0,9.0,0.36285999999999774,,1,0.9125786163522013
47,23,0,0,0,6.0,5.0,0.06987399999999866,,1,0.8906134706134706
47,26,7,0,0,1.0,1.0,0.3195300000000003,2.1666666666666665,1,0.8805555555555555
47,5,0,0,0,2.0,2.0,2.226860000000002,,1,0.8776100628930817
47,20,2,0,0,2.0,1.0,0.34447399999999817,,1,0.90039331366765
47,21,7,0,0,,7.0,1.6835340000000087,11.666666666666666,1,0.9328368794326242
47,10,7,0,0,5.0,5.0,0.029140000000012378,0.14285714285714285,1,0.8900505050505051
47,12,0,1,0,3.0,3.0,0.07515599999999267,,1,0.8328502415458937
47,18,7,1,0,,,0.5880739999999918,2.1818181818181817,1,0.9387340619307832
47,7,2,0,0,1.0,1.0,0.8107600000000019,,1,0.9114257620452311
47,8,0,0,0,2.0,2.0,0.17579000000000633,,1,0.9480665864420377
47,2,7,2,0,3.0,3.0,0.2896299999999883,32.0,1,0.825
48,27,0,1,0,,,0.023793999999995208,,1,0.8781746031746032
48,23,0,1,0,4.0,5.0,0.00973899999999972,,0,0.87893864013267
48,17,2,1,0,1.0,1.0,0.07059999999999889,,1,0.8799808429118774
48,24,0,0,0,8.0,8.0,0.43036999999999637,,1,0.9154600301659125
48,7,0,0,0,2.0,2.0,1.727965999999995,,1,0.9086578171091445
48,3,7,1,0,1.0,1.0,0.26077000000000794,2.3,1,0.8331541218637992
48,18,7,0,0,,,2.492370000000008,2.1818181818181817,1,0.9387340619307832
48,0,7,0,0,2.0,2.0,0.5361779999999996,2.75,1,0.910952380952381
48,8,3,2,0,1.0,1.0,0.22276999999999703,,1,0.9342652329749104
48,1,0,0,0,,,0.10573600000000027,,1,0.9211111111111111
48,29,2,2,0,2.0,2.0,0.05134999999999934,,1,0.8424074074074074
48,19,7,1,0,2.0,2.0,0.2527199999999965,2.5,1,0.8664814814814815
48,6,7,1,0,7.0,7.0,0.2709660000000014,1.8571428571428572,1,0.8753968253968254
48,26,7,0,0,1.0,1.0,0.0032100000000028217,2.1666666666666665,1,0.8805555555555555
48,11,7,1,0,3.0,3.0,0.18894500000000392,4.0,1,0.7780555555555555
48,10,7,1,0,5.0,5.0,0.8406500000000108,0.14285714285714285,1,0.8272222222222223
48,20,0,0,0,,,0.15354199999999807,,1,0.9103539823008849
48,14,7,0,0,1.0,1.0,0.5219400000000007,28.0,1,0.9301754385964912
48,22,7,3,0,,,0.36632000000000176,6.75,1,0.9046969696969697
48,16,7,0,0,3.0,2.0,0.3127670000000009,0.625,1,0.9127777777777778
48,28,2,0,0,1.0,1.0,0.2502330000000015,,1,0.9177541371158393
